date,latitude,longitude,target_pm25,pm25,target_pm10,pm10,target_no2,no2,target_o3,o3,target_co,co,target_so2,so2,temperature_c,wind_speed_ms,wind_direction_deg,humidity_perc,pressure_hpa,tempo_no2_col,tempo_hcho_col,day_of_year,day_of_week
2008-03-26,34.06659,-118.22688,22.2,25.0,39.0,41.5,29.0,34.045455,0.019176,0.021353,0.097826,0.25094700000000003,0.17267100000000002,0.0,16.319444444444443,2.07706765,173.333333,72.583333,1006.291667,0.00012638700556049339,0.0001166926138759159,86,2
2008-03-27,34.06659,-118.22688,10.8,22.2,34.0,39.0,26.0,29.0,0.020059,0.019176,0.07029,0.097826,0.0,0.17267100000000002,16.11111111111111,1.8412809881480001,177.958333,63.291667,1003.083333,0.00039964359769990154,6.861225194942608e-05,87,3
2008-04-01,34.06659,-118.22688,14.6,11.5,33.0,33.5,23.695652,19.652174,0.025059,0.027294,0.146739,0.065942,0.273292,0.0,12.592592777777776,2.042771211852,193.166667,71.5,1004.833333,0.00010465412898816027,8.881312035532635e-05,92,1
2008-04-02,34.06659,-118.22688,12.6,14.6,33.0,33.0,20.521739,23.695652,0.027,0.025059,0.0317935,0.146739,0.0,0.273292,13.148148333333332,2.1177946381479997,188.041667,70.25,1005.25,0.00039349537700430175,8.342803439513434e-05,93,2
2008-04-03,34.06659,-118.22688,5.0,12.6,14.0,33.0,12.043478,20.521739,0.018059,0.027,0.023279,0.0317935,0.0,0.0,14.884259444444442,2.1349426,260.708333,75.541667,1007.25,0.00026775077521979697,0.00011953006321464832,94,3
2008-04-04,34.06659,-118.22688,20.6,5.0,30.0,14.0,18.73913,12.043478,0.028824,0.018059,0.0362315,0.023279,0.0,0.0,15.185185,2.267840461852,187.041667,75.791667,1006.25,0.0003589407036882221,0.00013154837349388078,95,4
2008-04-05,34.06659,-118.22688,18.7,20.6,30.0,30.0,15.130435,18.73913,0.032706,0.028824,0.0,0.0362315,0.0,0.0,14.791666666666666,1.933451861852,193.625,71.458333,1001.416667,0.000445163579293311,0.0001009339638731195,96,5
2008-04-06,34.06659,-118.22688,13.25,18.7,26.0,30.0,11.695652,15.130435,0.031353,0.032706,0.004348,0.0,0.0,0.0,14.51388888888889,1.929165,208.416667,71.583333,1003.416667,0.000254684236399846,0.00011840870714642477,97,6
2008-04-07,34.06659,-118.22688,12.1,13.25,29.0,26.0,23.608696,11.695652,0.022647,0.031353,0.0874095,0.004348,0.0,0.0,14.791666666666666,1.9441697881480002,196.0,67.833333,1004.0,0.00040455777048566805,0.00014957551065222124,98,0
2008-04-08,34.06659,-118.22688,10.3,12.1,32.0,29.0,18.913043,23.608696,0.031824,0.022647,0.1060685,0.0874095,0.0431675,0.0,13.171296111111113,2.3407202,171.083333,68.916667,1000.875,0.00035367695389054346,0.00011522049466701183,99,1
2008-04-09,34.06659,-118.22688,7.6,10.3,34.0,32.0,19.73913,18.913043,0.025412,0.031824,0.027627,0.1060685,0.0,0.0431675,13.88888888888889,2.2828452500000003,141.666667,63.458333,1000.916667,0.0002666612527934381,7.426662645447999e-05,100,2
2008-04-10,34.06659,-118.22688,11.3,7.6,41.0,34.0,31.695652,19.73913,0.019706,0.025412,0.158424,0.027627,0.0,0.0,16.759259444444442,1.8927253881480002,167.291667,59.375,1004.291667,0.00023456557888863164,7.666174655137988e-05,101,3
2008-04-11,34.06659,-118.22688,12.7,11.3,48.0,41.0,37.304348,31.695652,0.026235,0.019706,0.34021749999999995,0.158424,0.12950299999999998,0.0,21.759259444444446,2.364298711852,124.0,39.208333,1006.25,0.0002997404099104304,0.00014252753878282747,102,4
2008-04-12,34.06659,-118.22688,9.6,12.7,28.5,48.0,29.826087,37.304348,0.029412,0.026235,0.274638,0.34021749999999995,0.08633550000000001,0.12950299999999998,25.694444444444443,2.2828452500000003,145.208333,23.5,1006.0,0.00029994834700063756,9.069579869805322e-05,103,5
2008-04-13,34.06659,-118.22688,6.9,9.6,29.0,28.5,22.869565,29.826087,0.031353,0.029412,0.203623,0.274638,0.10807449999999999,0.08633550000000001,26.851851666666665,2.619377538148,133.916667,20.166667,1003.416667,0.00018536229240521235,0.0001458766501087624,104,6
2008-04-14,34.06659,-118.22688,13.4,6.9,38.0,29.0,30.695652,22.869565,0.032412,0.031353,0.2122285,0.203623,0.9493785,0.10807449999999999,21.38888888888889,2.3793035000000002,147.875,44.291667,1001.75,0.0002783616936768446,5.5152727225540044e-05,105,0
2008-04-15,34.06659,-118.22688,13.3,13.4,44.0,38.0,22.086957,30.695652,0.026882,0.032412,0.031884,0.2122285,1.4891305,0.9493785,15.16203722222222,2.0449149,189.625,64.291667,1001.875,0.00017469539199271562,0.00010600531405340451,106,1
2008-04-16,34.06659,-118.22688,13.9,13.3,44.0,44.0,29.347826,22.086957,0.025176,0.026882,0.17735499999999998,0.031884,0.3096275,1.4891305,15.393518333333335,2.10278985,157.958333,64.625,1003.208333,0.0001600533970373329,8.377821787859137e-05,107,2
2008-04-17,34.06659,-118.22688,15.2,13.9,44.0,44.0,36.086957,29.347826,0.032,0.025176,0.33188399999999996,0.17735499999999998,0.19441,0.3096275,20.162037222222224,2.413599938148,149.375,42.375,1005.625,0.0003994378375558789,0.00011880620045390643,108,3
2008-04-18,34.06659,-118.22688,15.95,15.2,42.0,44.0,34.26087,36.086957,0.041294,0.032,0.3011775,0.33188399999999996,0.4391305,0.19441,18.75,2.4371784499999998,176.75,50.0,1002.083333,0.00048412301816052006,0.00011540979769551922,109,4
2008-04-19,34.06659,-118.22688,13.1,15.95,46.0,42.0,9.869565,34.26087,0.043235,0.041294,0.0,0.3011775,0.0,0.4391305,14.421296111111113,2.1906738618520003,203.666667,65.916667,1000.666667,0.0001766747011447929,0.00011303836755540957,110,5
2008-04-20,34.06659,-118.22688,12.7,13.1,50.0,46.0,15.521739,9.869565,0.035647,0.043235,0.025453,0.0,0.17267100000000002,0.0,13.703703888888887,2.19281755,185.75,65.166667,1004.0,0.0002565841300839741,9.266663517414345e-05,111,6
2008-04-21,34.06659,-118.22688,11.7,12.7,41.0,50.0,22.347826,15.521739,0.030471,0.035647,0.044837,0.025453,0.309317,0.17267100000000002,14.305555555555555,2.229257161852,165.125,60.208333,1004.333333,0.00020037369876757597,5.3119241287988996e-05,112,0
2008-04-22,34.06659,-118.22688,14.2,11.7,61.0,41.0,27.652174,22.347826,0.035882,0.030471,0.180616,0.044837,0.19441,0.309317,15.46296277777778,2.227113988148,150.25,58.25,1002.708333,0.00014393610776938833,0.00011865594929222971,113,1
2008-04-23,34.06659,-118.22688,11.1,14.2,51.0,61.0,20.73913,27.652174,0.031,0.035882,0.025453,0.180616,0.402795,0.19441,15.046296111111113,2.194961238148,169.583333,66.875,1004.375,0.0002795169283898296,0.00011846824085193428,114,2
2008-04-24,34.06659,-118.22688,10.35,11.1,37.5,51.0,26.391304,20.73913,0.023706,0.031,0.091848,0.025453,0.08633550000000001,0.402795,15.995370555555553,2.042771211852,165.5,61.875,1005.375,0.00040391039139278174,8.92215478719147e-05,115,3
2008-04-25,34.06659,-118.22688,12.2,10.35,58.0,37.5,33.956522,26.391304,0.027765,0.023706,0.298098,0.091848,0.0431675,0.08633550000000001,22.083333333333332,2.3214285500000003,127.083333,37.125,1005.125,0.00045737265314689995,5.065086032539323e-05,116,4
2008-04-26,34.06659,-118.22688,12.9,12.2,51.0,58.0,29.652174,33.956522,0.034118,0.027765,0.22753600000000002,0.298098,0.0,0.0431675,26.365740555555554,2.4007388381480004,128.708333,26.916667,1003.125,0.0004261396485062364,7.095998067906824e-05,117,5
2008-04-27,34.06659,-118.22688,13.7,12.9,54.0,51.0,22.782609,29.652174,0.033471,0.034118,0.146558,0.22753600000000002,0.0,0.0,27.685184999999997,2.435034761852,121.666667,22.958333,1004.0,0.00039409245214061853,0.00013069110508743254,118,6
2008-04-28,34.06659,-118.22688,18.8,13.7,64.0,54.0,38.869565,22.782609,0.031706,0.033471,0.2339675,0.146558,0.4173915,0.0,26.666666666666664,2.550784661852,142.916667,24.666667,1002.166667,0.00020627048564184408,7.837603612122351e-05,119,0
2008-04-29,34.06659,-118.22688,16.3,18.8,72.0,64.0,22.826087,38.869565,0.036059,0.031706,0.10144900000000001,0.2339675,0.920807,0.4173915,19.745370555555557,2.229257161852,218.958333,60.166667,999.791667,0.00010356824645346001,5.944832336666826e-05,120,1
2008-04-30,34.06659,-118.22688,13.25,16.3,50.0,72.0,15.428571,22.826087,0.035412,0.036059,0.0,0.10144900000000001,0.0431675,0.920807,16.71296277777778,2.5443541118520003,200.708333,62.916667,1000.083333,0.00017274212101666688,0.00011985862725771482,121,2
2008-05-01,34.06659,-118.22688,14.2,13.25,70.0,50.0,27.8125,15.428571,0.028176,0.035412,0.08097850000000001,0.0,0.6329195000000001,0.0431675,17.592592777777774,2.1585211118520005,156.625,56.333333,1001.625,0.0001091899277091375,6.9197758480767e-05,122,3
2008-05-04,34.06659,-118.22688,13.1,14.9,45.0,64.0,7.086957,27.043478,0.048,0.042118,0.0,0.108152,0.0,0.4891305,16.59722222222222,2.3943082881480002,195.375,65.708333,998.791667,0.0004065528856527465,0.0001373726048238021,125,6
2008-05-05,34.06659,-118.22688,9.8,13.1,35.0,45.0,12.304348,7.086957,0.031235,0.048,0.0,0.0,0.0,0.0,15.509259444444442,2.439322138148,206.375,67.166667,1000.25,0.00028983132904646596,7.972785236450182e-05,126,0
2008-05-06,34.06659,-118.22688,14.55,9.8,34.5,35.0,21.652174,12.304348,0.030765,0.031235,0.031884,0.0,0.0431675,0.0,14.814814999999998,1.798410311852,204.0,72.625,1002.083333,0.00016568308466657477,6.804449639982336e-05,127,1
2008-05-07,34.06659,-118.22688,10.6,14.55,39.0,34.5,11.956522,21.652174,0.038412,0.030765,0.0,0.031884,0.0,0.0431675,14.976851666666668,2.2828452500000003,233.625,75.083333,1003.0,0.00012016599570555644,7.227731564555766e-05,128,2
2008-05-08,34.06659,-118.22688,16.3,10.6,42.0,39.0,15.26087,11.956522,0.033176,0.038412,0.002174,0.0,0.0,0.0,16.11111111111111,2.040628038148,272.75,68.333333,1001.208333,0.00045166593833691464,0.00012440987156747652,129,3
2008-05-09,34.06659,-118.22688,19.2,16.3,45.0,42.0,18.478261,15.26087,0.036882,0.033176,0.0,0.002174,0.0,0.0,15.231481666666664,2.10278985,193.833333,74.875,1001.083333,0.00014129150308220937,0.0001085362494935427,130,4
2008-05-10,34.06659,-118.22688,17.1,19.2,48.0,45.0,13.347826,18.478261,0.042882,0.036882,0.0,0.0,0.0,0.0,16.782407222222222,2.042771211852,238.416667,69.541667,1002.833333,0.0003194248455069442,5.507374598158967e-05,131,5
2008-05-11,34.06659,-118.22688,20.0,17.1,54.0,48.0,7.652174,13.347826,0.048176,0.042882,0.0,0.0,0.0,0.0,15.972222222222221,2.1906738618520003,197.166667,74.125,1002.166667,0.00020885565006898029,0.00010644304014749003,132,6
2008-05-12,34.06659,-118.22688,14.0,20.0,30.0,54.0,15.869565,7.652174,0.034647,0.048176,0.0,0.0,0.0,0.0,15.046296111111113,2.081354511852,212.583333,74.416667,1000.125,0.00036990183750081404,0.0001023555246362958,133,0
2008-05-13,34.06659,-118.22688,13.6,14.0,55.0,30.0,22.45,15.869565,0.021643,0.034647,0.048088,0.0,0.2,0.0,17.754629444444447,2.284988938148,233.333333,64.5,1002.0,0.0002974294725074046,5.843306821939205e-05,134,1
2008-05-14,34.06659,-118.22688,17.7,13.6,67.0,55.0,30.086957,22.45,0.033824,0.021643,0.1531705,0.048088,0.4245345,0.2,20.439815000000003,2.021336388148,163.416667,57.958333,1003.125,0.0004926201215943434,7.01134744525598e-05,135,2
2008-05-15,34.06659,-118.22688,18.4,17.7,80.0,67.0,35.565217,30.086957,0.034118,0.033824,0.2615035,0.1531705,0.611491,0.4245345,23.842592777777778,2.0942156118520003,246.375,51.458333,1000.666667,0.00041317587239470574,8.767383000575229e-05,136,3
2008-05-18,34.06659,-118.22688,18.25,14.0,36.0,53.0,25.956522,29.043478,0.051412,0.038529,0.1468295,0.2311595,0.834472,0.5326085,28.07870388888889,1.744822738148,207.208333,45.333333,1001.541667,0.0003714359339766245,5.440606578639795e-05,139,6
2008-05-19,34.06659,-118.22688,17.0,18.25,67.0,36.0,29.695652,25.956522,0.029412,0.051412,0.1421195,0.1468295,1.1872669999999999,0.834472,25.27777777777778,2.299993211852,197.291667,54.708333,1000.541667,0.0001855165834503372,8.860580014043425e-05,140,0
2008-06-13,34.06659,-118.22688,14.9,15.8,58.0,52.0,15.956522,12.421053,0.038059,0.036231,0.376721,0.3,0.0,0.0,19.351851666666665,2.473618061852,266.583333,72.666667,1002.666667,0.0001912140849110943,9.590066688856859e-05,165,4
2008-06-14,34.06659,-118.22688,14.7,14.9,45.0,58.0,16.347826,15.956522,0.035118,0.038059,0.429801,0.376721,0.0,0.0,19.560184999999997,2.2249703000000003,259.708333,71.791667,1002.458333,0.0002594875383736966,0.00011055377096034706,166,5
2008-06-15,34.06659,-118.22688,19.3,14.7,54.0,45.0,23.26087,16.347826,0.043118,0.035118,0.544565,0.429801,0.0,0.0,21.458333333333332,1.99990105,233.791667,66.25,1000.375,0.00020569379994454117,5.1794398353953955e-05,167,6
2008-06-20,34.06659,-118.22688,18.4,18.0,61.0,75.0,43.652174,40.869565,0.029118,0.030118,0.7217389999999999,0.6552534999999999,1.3956520000000001,1.079193,29.490740555555554,1.8519984,200.5,46.791667,999.666667,0.00011120758339589428,0.00010292485994330304,172,4
2008-06-21,34.06659,-118.22688,16.8,18.4,49.0,61.0,32.956522,43.652174,0.041765,0.029118,0.556975,0.7217389999999999,1.2878885,1.3956520000000001,30.740740555555554,1.98703995,195.541667,45.0,1001.625,0.00042957869889057796,9.390970450867104e-05,173,5
2008-06-22,34.06659,-118.22688,15.9,16.8,42.0,49.0,20.608696,32.956522,0.041529,0.041765,0.376087,0.556975,1.1295030000000001,1.2878885,28.865740555555554,2.021336388148,190.791667,48.583333,1002.083333,0.00017548257253308743,7.029324363480448e-05,174,6
2008-06-23,34.06659,-118.22688,17.450000000000003,15.9,58.0,42.0,22.826087,20.608696,0.030706,0.041529,0.389221,0.376087,0.9496895,1.1295030000000001,24.95370388888889,2.0599196881479998,201.916667,53.208333,1000.666667,0.0003003798367862531,5.732565084817668e-05,175,0
2008-06-24,34.06659,-118.22688,17.9,17.450000000000003,64.0,58.0,22.304348,22.826087,0.030588,0.030706,0.34692049999999997,0.389221,0.6763975,0.9496895,22.615740555555554,2.004187911852,216.375,65.458333,1001.291667,0.00011300344428756289,0.0001053366402361372,176,1
2008-06-25,34.06659,-118.22688,20.2,17.9,61.0,64.0,17.826087,22.304348,0.035765,0.030588,0.32318800000000003,0.34692049999999997,0.0431675,0.6763975,21.550926111111114,2.1735259,212.916667,70.125,1002.333333,0.0002332858199618196,0.00010050317189396106,177,2
2008-06-26,34.06659,-118.22688,21.6,20.2,74.0,61.0,17.565217,17.826087,0.035176,0.035765,0.33188399999999996,0.32318800000000003,0.0,0.0431675,21.25,2.267840461852,225.375,69.5,1001.291667,0.0004914121574226959,5.891050902131787e-05,178,3
2008-06-27,34.06659,-118.22688,24.8,21.6,60.0,74.0,20.347826,17.565217,0.041294,0.035176,0.37445649999999997,0.33188399999999996,0.17267100000000002,0.0,21.921296111111108,2.188530688148,205.375,67.708333,1001.5,0.00010124823423389003,9.674671584089243e-05,179,4
2008-06-28,34.06659,-118.22688,19.4,24.8,47.0,60.0,10.956522,20.347826,0.037824,0.041294,0.295652,0.37445649999999997,0.0,0.17267100000000002,20.625,2.439322138148,255.5,73.0,1003.25,0.0003123788460836413,7.746660481640215e-05,180,5
2008-06-29,34.06659,-118.22688,16.65,19.4,44.0,47.0,15.478261,10.956522,0.030471,0.037824,0.3530795,0.295652,0.0431675,0.0,22.199073888888886,2.132798911852,229.125,66.833333,1003.5,0.00047056735903340063,9.198840103900829e-05,181,6
2008-06-30,34.06659,-118.22688,14.7,16.65,48.0,44.0,25.173913,15.478261,0.016647,0.030471,0.4638585,0.3530795,0.56118,0.0431675,23.240740555555554,2.113507261852,222.791667,63.166667,1002.583333,0.00018540814112392217,0.0001345695734784907,182,0
2008-07-01,34.06659,-118.22688,13.5,14.7,48.0,48.0,23.913043,25.173913,0.026647,0.016647,0.26557949999999997,0.4638585,0.5397514999999999,0.56118,23.47222222222222,2.0942156118520003,218.208333,61.833333,1000.166667,0.00041484195792577385,9.018243850422639e-05,183,1
2008-07-04,34.06659,-118.22688,43.7,26.9,91.0,69.0,24.391304,33.956522,0.036647,0.036294,0.3186595,0.37029,1.3164595000000001,0.8776395,25.671296111111108,2.149947388148,205.625,58.583333,999.0,0.00019329445637740892,6.318729634916441e-05,186,4
2008-07-05,34.06659,-118.22688,40.55,43.7,93.0,91.0,22.0,24.391304,0.037059,0.036647,0.2384055,0.3186595,1.2086955,1.3164595000000001,25.046296111111108,1.965604611852,228.916667,58.375,998.916667,0.0003458051273815624,7.676592052098286e-05,187,5
2008-07-06,34.06659,-118.22688,30.9,40.55,61.0,93.0,17.347826,22.0,0.042882,0.037059,0.19963799999999998,0.2384055,0.331056,1.2086955,22.5,2.139229461852,219.166667,70.0,996.541667,0.00019346494548257853,0.0001310829511559261,188,6
2008-07-07,34.06659,-118.22688,32.8,30.9,63.0,61.0,24.695652,17.347826,0.032353,0.042882,0.2339675,0.19963799999999998,0.2661495,0.331056,22.63888888888889,2.098502988148,221.916667,70.25,996.375,0.00012665961940925096,6.170314727621922e-05,189,0
2008-07-08,34.06659,-118.22688,22.9,32.8,50.0,63.0,23.173913,24.695652,0.029529,0.032353,0.183062,0.2339675,0.22298099999999998,0.2661495,22.199073888888886,2.1735259,223.125,70.083333,996.5,0.000308320244380911,0.0001255225839036317,190,1
2008-07-09,34.06659,-118.22688,18.0,22.9,40.0,50.0,20.521739,23.173913,0.022706,0.029529,0.129801,0.183062,0.0,0.22298099999999998,21.15740722222222,2.137086288148,201.375,73.75,997.041667,0.00017135159492742024,0.00010348024862693396,191,2
2008-07-10,34.06659,-118.22688,16.8,18.0,44.0,40.0,24.608696,20.521739,0.019471,0.022706,0.182971,0.129801,0.49627350000000003,0.0,22.962962777777776,1.931308688148,216.208333,68.375,998.625,0.00036236587487230846,7.484578155813884e-05,192,3
2008-07-11,34.06659,-118.22688,13.8,16.8,41.0,44.0,24.434783,24.608696,0.019118,0.019471,0.21920299999999998,0.182971,0.827329,0.49627350000000003,23.796296111111108,2.137086288148,229.208333,65.416667,1001.75,0.00042344535613452237,0.00014523206467654919,193,4
2008-07-12,34.06659,-118.22688,13.0,13.8,36.0,41.0,13.217391,24.434783,0.027706,0.019118,0.11684800000000001,0.21920299999999998,0.17981350000000001,0.827329,23.65740722222222,2.3600118500000002,237.5,68.5,1004.5,0.00032707695852077955,0.00014694180042153506,194,5
2008-07-13,34.06659,-118.22688,12.8,13.0,33.0,36.0,11.73913,13.217391,0.025706,0.027706,0.070199,0.11684800000000001,0.0,0.17981350000000001,23.240740555555554,2.435034761852,242.5,67.708333,1002.75,0.00022643328049870635,0.00014654773498537754,195,6
2008-07-14,34.06659,-118.22688,14.0,12.8,41.0,33.0,16.782609,11.73913,0.025647,0.025706,0.10842399999999999,0.070199,0.273292,0.0,23.564815000000003,2.325715411852,252.541667,62.666667,1002.166667,0.0001341735101704805,9.021804557804153e-05,196,0
2008-07-15,34.06659,-118.22688,13.6,14.0,43.0,41.0,22.173913,16.782609,0.025235,0.025647,0.15951100000000001,0.10842399999999999,0.5180125,0.273292,24.351851666666665,2.2314008500000004,232.291667,58.291667,1003.166667,0.000264145394927148,0.00013770732944804972,197,1
2008-07-16,34.06659,-118.22688,15.5,13.6,48.0,43.0,22.521739,22.173913,0.027647,0.025235,0.20425749999999998,0.15951100000000001,0.668944,0.5180125,24.421296111111108,2.1735259,246.041667,61.291667,1003.75,0.0002574808169738041,0.00011048511155383987,198,2
2008-07-17,34.06659,-118.22688,20.15,15.5,57.0,48.0,24.631579,22.521739,0.028154,0.027647,0.249342,0.20425749999999998,0.8673685,0.668944,23.726851666666665,2.081354511852,251.041667,65.916667,1001.791667,0.00012511373285539024,0.0001311546422409432,199,3
2008-07-18,34.06659,-118.22688,29.0,20.15,58.0,57.0,24.869565,24.631579,0.031529,0.028154,0.2361415,0.249342,0.3381985,0.8673685,22.245370555555557,2.15423425,216.333333,73.125,999.041667,0.00025764289020135614,9.1495507220142e-05,200,4
2008-07-19,34.06659,-118.22688,16.5,29.0,42.0,58.0,16.217391,24.869565,0.033235,0.031529,0.095471,0.2361415,0.08633550000000001,0.3381985,21.15740722222222,2.047058588148,202.125,73.333333,998.416667,0.00040513529384609897,5.91874623471233e-05,201,5
2008-07-20,34.06659,-118.22688,13.5,16.5,38.0,42.0,9.043478,16.217391,0.035176,0.033235,0.0873185,0.095471,0.12950299999999998,0.08633550000000001,20.810184999999997,2.19281755,213.625,71.583333,1001.25,0.00019408471616599412,0.0001232692760019536,202,6
2008-07-21,34.06659,-118.22688,12.4,13.5,40.0,38.0,17.043478,9.043478,0.026941,0.035176,0.1917575,0.0873185,0.17267100000000002,0.12950299999999998,21.412037222222224,2.1906738618520003,276.333333,69.375,1001.625,0.0003388620214710464,8.284441127624786e-05,203,0
2008-07-22,34.06659,-118.22688,17.0,12.4,52.0,40.0,20.222222,17.043478,0.034933,0.026941,0.287778,0.1917575,0.35222200000000004,0.17267100000000002,21.990740555555554,2.0963593,231.666667,69.791667,1001.041667,0.00027663830195511467,7.495783768330064e-05,204,1
2008-07-23,34.06659,-118.22688,19.1,17.0,49.0,52.0,18.608696,20.222222,0.034353,0.034933,0.214674,0.287778,0.6546585,0.35222200000000004,21.59722222222222,2.452183238148,236.291667,68.916667,1001.708333,0.00021979087137076605,0.00014719379930580714,205,2
2008-07-24,34.06659,-118.22688,18.7,19.1,53.0,49.0,20.869565,18.608696,0.027235,0.034353,0.249185,0.214674,0.5683229999999999,0.6546585,21.38888888888889,2.034197488148,269.333333,69.375,1000.125,0.0004242716916913605,7.777106468733375e-05,206,3
2008-07-27,34.06659,-118.22688,13.9,19.3,41.0,60.0,7.869565,24.652174,0.029765,0.025471,0.0891305,0.46313400000000005,0.22298099999999998,1.1006215,22.523148333333335,2.375016638148,223.5,69.583333,1003.833333,0.00021421929939249794,0.00014694655105719996,209,6
2008-07-28,34.06659,-118.22688,15.9,13.9,43.0,41.0,11.391304,7.869565,0.028,0.029765,0.1468295,0.0891305,0.0,0.22298099999999998,21.620370555555557,2.4178868000000002,228.125,71.0,1004.083333,0.0004988408664634394,0.00011088374991422297,210,0
2008-07-29,34.06659,-118.22688,15.85,15.9,42.0,43.0,15.086957,11.391304,0.022882,0.028,0.114674,0.1468295,0.0,0.0,21.15740722222222,2.2892758,218.333333,72.166667,1003.791667,0.00044278907729973824,0.00012662014857325898,211,1
2008-07-30,34.06659,-118.22688,16.3,15.85,47.0,42.0,19.869565,15.086957,0.025824,0.022882,0.1298915,0.114674,0.0431675,0.0,22.26851833333333,2.002044738148,241.333333,70.958333,1001.708333,0.00020059228814838615,0.000101125375739124,212,2
2008-07-31,34.06659,-118.22688,23.4,16.3,57.0,47.0,21.782609,19.869565,0.033059,0.025824,0.13831500000000002,0.1298915,0.08633550000000001,0.0431675,22.40740722222222,2.074923961852,227.166667,71.708333,1000.416667,0.0002441644777948701,0.0001223703214322284,213,3
2008-08-01,34.06659,-118.22688,24.0,23.4,58.0,57.0,26.913043,21.782609,0.031,0.033059,0.3447465,0.13831500000000002,0.151242,0.08633550000000001,22.662037222222224,1.90987335,230.375,71.583333,999.166667,0.00020009756143081115,0.00014973981624575737,214,4
2008-08-02,34.06659,-118.22688,21.1,24.0,58.0,58.0,23.478261,26.913043,0.039647,0.031,0.361413,0.3447465,0.5394410000000001,0.151242,23.61111111111111,1.817701961852,215.541667,69.75,998.416667,0.00020322940111762723,5.956648395832718e-05,215,5
2008-08-03,34.06659,-118.22688,16.5,21.1,46.0,58.0,16.652174,23.478261,0.035471,0.039647,0.19365949999999998,0.361413,0.0,0.5394410000000001,24.02777777777778,1.800554,219.416667,68.666667,999.666667,0.0003111951031590371,0.00014948787288388105,216,6
2008-08-04,34.06659,-118.22688,16.55,16.5,52.0,46.0,26.73913,16.652174,0.021941,0.035471,0.374275,0.19365949999999998,0.22298099999999998,0.0,25.25462944444444,1.9677483000000002,248.583333,65.958333,1001.166667,0.00041142336307246137,0.00011828913847075365,217,0
2008-08-05,34.06659,-118.22688,13.8,16.55,47.0,52.0,21.608696,26.73913,0.022294,0.021941,0.327536,0.374275,0.309317,0.22298099999999998,24.930555555555554,2.186387,240.125,65.125,1002.125,0.00014153526243552875,7.770193159189653e-05,218,1
2008-08-06,34.06659,-118.22688,13.0,13.8,43.0,47.0,21.608696,21.608696,0.021882,0.022294,0.3447465,0.327536,0.3596275,0.309317,25.185184999999997,2.0963593,247.625,62.375,1002.166667,0.00027282153707661725,0.00013487751370778686,219,2
2008-08-07,34.06659,-118.22688,14.8,13.0,51.0,43.0,26.130435,21.608696,0.024588,0.021882,0.387138,0.3447465,0.827329,0.3596275,25.439815000000003,2.188530688148,245.833333,60.083333,1000.625,0.00014045468105818634,0.00012522008521785734,220,3
2008-08-08,34.06659,-118.22688,13.4,14.8,46.0,51.0,22.347826,26.130435,0.023588,0.024588,0.3530795,0.387138,0.309317,0.827329,24.560184999999997,2.2314008500000004,243.625,63.041667,1001.166667,0.0003477762179653017,0.00012986836804757736,221,4
2008-08-09,34.06659,-118.22688,11.0,13.4,38.0,46.0,17.652174,22.347826,0.021471,0.023588,0.28731850000000003,0.3530795,0.49627350000000003,0.309317,23.425926111111114,2.062062861852,255.541667,63.875,1002.708333,0.00038350710685609586,5.3662963510459015e-05,222,5
2008-08-10,34.06659,-118.22688,9.600000000000001,11.0,35.0,38.0,15.217391,17.652174,0.026941,0.021471,0.28904,0.28731850000000003,0.309317,0.49627350000000003,23.26388888888889,2.057776,217.333333,63.0,1002.541667,0.0003925798525997756,0.00011466785688427457,223,6
2008-08-11,34.06659,-118.22688,13.8,9.600000000000001,51.0,35.0,17.0,15.217391,0.027706,0.026941,0.24239149999999998,0.28904,0.5897515,0.309317,21.921296111111108,2.057776,254.0,70.958333,1000.75,0.0002109328906273844,7.215808509734013e-05,224,0
2008-08-12,34.06659,-118.22688,16.2,13.8,51.0,51.0,19.652174,17.0,0.026765,0.027706,0.268116,0.24239149999999998,0.237578,0.5897515,21.759259444444446,2.1349426,253.875,71.25,998.666667,0.000376183902190199,0.0001138972809764994,225,1
2008-08-13,34.06659,-118.22688,19.5,16.2,53.0,51.0,24.26087,19.652174,0.039471,0.026765,0.38278999999999996,0.268116,0.22298099999999998,0.237578,23.587962777777776,1.929165,257.916667,66.833333,998.5,0.0004365806923258245,7.543030815914565e-05,226,2
2008-08-14,34.06659,-118.22688,17.3,19.5,49.0,53.0,21.826087,24.26087,0.033294,0.039471,0.282971,0.38278999999999996,0.56118,0.22298099999999998,24.86111111111111,2.250133299372,221.043478,67.041667,1000.541667,0.00010603765866834438,9.957916339852034e-05,227,3
2008-08-15,34.06659,-118.22688,14.6,17.3,43.0,49.0,21.73913,21.826087,0.023294,0.033294,0.3192935,0.282971,0.5180125,0.56118,24.28240722222222,2.07706765,245.125,68.541667,1001.0,0.0001324265505502244,9.895930995535351e-05,228,4
2008-08-16,34.06659,-118.22688,14.7,14.6,37.0,43.0,15.478261,21.73913,0.033882,0.023294,0.223188,0.3192935,0.49627350000000003,0.5180125,23.055555555555554,2.02562325,221.041667,69.875,1000.75,0.000457856270238996,0.00010660922853292728,229,5
2008-08-17,34.06659,-118.22688,14.3,14.7,36.0,37.0,10.782609,15.478261,0.032353,0.033882,0.197826,0.223188,0.3381985,0.49627350000000003,22.754629444444443,2.2635536000000003,255.625,70.5,1000.666667,0.0003371432486127065,6.346716811792065e-05,230,6
