date,latitude,longitude,target_pm25,pm25,target_pm10,pm10,target_no2,no2,target_o3,o3,target_co,co,target_so2,so2,temperature_c,wind_speed_ms,wind_direction_deg,humidity_perc,pressure_hpa,tempo_no2_col,tempo_hcho_col,day_of_year,day_of_week
2009-04-11,33.99958,-117.41601,31.0,26.0,12.236111,12.238889,8.0,9.227273,0.036765,0.041824,0.210779,0.2341485,2.0,2.0,13.657407222222224,1.98703995,279.791667,81.208333,981.875,0.00033461814595453173,6.826396893657729e-05,101,5
2009-04-12,33.99958,-117.41601,39.0,31.0,15.297222333333332,12.236111,14.25,8.0,0.040412,0.036765,0.3938405,0.210779,2.136646,2.0,16.203703888888885,1.648364488148,234.25,71.791667,985.625,0.00012978523032499033,7.258327451479662e-05,102,6
2009-04-13,33.99958,-117.41601,47.666666666666664,39.0,18.40625,15.297222333333332,25.043478,14.25,0.034059,0.040412,0.5466485,0.3938405,2.474845,2.136646,18.425926111111114,1.611924361852,252.25,64.833333,980.416667,0.0004910493992862321,0.00011660424206271712,103,0
2009-04-14,33.99958,-117.41601,47.0,47.666666666666664,18.947222333333333,18.40625,18.526316,25.043478,0.041765,0.034059,0.414312,0.5466485,2.136646,2.474845,15.0,2.730840061852,269.375,72.958333,974.625,0.0001702876471596957,5.353338039891753e-05,104,1
2009-04-15,33.99958,-117.41601,46.0,47.0,9.444444333333333,18.947222333333333,13.2,18.526316,0.034059,0.041765,0.28306200000000004,0.414312,2.0,2.136646,11.319444444444445,2.7479885381480003,224.0,58.541667,980.625,0.0001330724208874564,9.555831361403702e-05,105,2
2009-04-16,33.99958,-117.41601,40.5,46.0,12.419298333333332,9.444444333333333,21.631579,13.2,0.032118,0.034059,0.415127,0.28306200000000004,2.237578,2.0,13.28703722222222,1.70409575,218.666667,60.458333,985.833333,0.00018754086630739424,6.895541921357346e-05,106,3
2009-04-17,33.99958,-117.41601,47.0,40.5,13.1666665,12.419298333333332,27.809524,21.631579,0.032294,0.032118,0.5596015,0.415127,2.352795,2.237578,17.5,1.929165,226.166667,48.375,985.125,0.00028238902705813066,9.392221514656826e-05,107,4
2009-04-18,33.99958,-117.41601,49.0,47.0,13.2,13.1666665,29.8125,27.809524,0.047647,0.032294,0.610688,0.5596015,2.697826,2.352795,21.296296111111108,1.907729661852,243.666667,41.625,983.375,0.0002860071905742865,0.0001272973831426719,108,5
2009-04-19,33.99958,-117.41601,38.333333333333336,49.0,10.0,13.2,35.0,29.8125,0.042647,0.047647,0.5614129999999999,0.610688,2.5829195,2.697826,25.208333333333332,1.4790265,183.166667,32.5,983.208333,0.00022234168807639206,5.521403773477477e-05,109,6
2009-04-20,33.99958,-117.41601,47.0,38.333333333333336,9.5,10.0,38.235294,35.0,0.035176,0.042647,0.5980075,0.5614129999999999,2.5397515,2.5829195,27.731481666666667,1.431868961852,174.25,27.375,981.666667,0.0004625562307767412,0.00011556658587518441,110,0
2009-04-21,33.99958,-117.41601,50.0,47.0,11.45,9.5,29.190476,38.235294,0.051824,0.035176,0.571739,0.5980075,2.6046585,2.5397515,27.962962777777776,1.9120170381480002,212.0,26.291667,979.625,0.0004838470012234486,9.843447077857441e-05,111,1
2009-04-22,33.99958,-117.41601,49.5,50.0,24.3785715,11.45,16.5,29.190476,0.033545,0.051824,0.451111,0.571739,2.2388890000000004,2.6046585,20.717592777777778,1.931308688148,254.416667,63.083333,979.791667,0.00041638232831112533,0.0001477677487645332,112,2
2009-04-23,33.99958,-117.41601,29.0,49.5,23.236110999999998,24.3785715,7.227273,16.5,0.044471,0.033545,0.2934785,0.451111,2.0,2.2388890000000004,16.782407222222222,2.175669588148,262.291667,84.875,980.541667,0.0003225966233772578,9.699483558028588e-05,113,3
2009-04-24,33.99958,-117.41601,23.0,29.0,15.841666666666669,23.236110999999998,5.954545,7.227273,0.041176,0.044471,0.2602275,0.2934785,2.0,2.0,16.319444444444443,2.498408603768,281.652174,79.625,981.166667,0.00015645952765129474,0.00010093951697088914,114,4
2009-04-25,33.99958,-117.41601,28.333333333333332,23.0,8.87708325,15.841666666666669,5.727273,5.954545,0.042882,0.041176,0.253442,0.2602275,2.0431675,2.0,15.277777777777777,2.167374693092,272.043478,65.458333,982.208333,0.0003557030505538653,9.641016435755852e-05,115,5
2009-04-26,33.99958,-117.41601,39.0,28.333333333333332,13.313889000000001,8.87708325,10.875,5.727273,0.048235,0.042882,0.3553445,0.253442,2.0431675,2.0431675,15.069444444444445,1.8609450956040001,264.130435,66.958333,981.75,0.00011824192998234953,0.00010175844454961501,116,6
2009-04-27,33.99958,-117.41601,43.0,39.0,19.869444333333334,13.313889000000001,8.157895,10.875,0.047941,0.048235,0.3361415,0.3553445,2.0,2.0431675,15.115740555555558,2.021336388148,257.041667,80.541667,981.208333,0.00015781731525755697,9.049694350031703e-05,117,0
2009-04-28,33.99958,-117.41601,41.5,43.0,16.244444333333334,19.869444333333334,7.210526,8.157895,0.043588,0.047941,0.304348,0.3361415,2.0,2.0,15.115740555555558,2.081354511852,264.375,70.875,982.375,0.0004317440869736329,0.00013453646649621355,118,1
2009-04-29,33.99958,-117.41601,41.0,41.5,22.066666666666666,16.244444333333334,9.956522,7.210526,0.040765,0.043588,0.302174,0.304348,2.0,2.0,15.347222222222221,1.931308688148,262.833333,72.083333,983.5,0.00012574774732120053,0.00010771829719606324,119,2
2009-04-30,33.99958,-117.41601,54.0,41.0,28.096969666666666,22.066666666666666,19.869565,9.956522,0.046706,0.040765,0.4490035,0.302174,2.4857145000000003,2.0,17.66203722222222,1.9669915528760002,236.882353,66.041667,982.636364,0.00040038855266040453,0.00012847149353799385,120,3
2009-05-01,33.99958,-117.41601,59.666666666666664,54.0,23.305555666666667,28.096969666666666,24.363636,19.869565,0.043353,0.046706,0.5414775000000001,0.4490035,2.8257575,2.4857145000000003,19.903381666666668,1.433733306908,201.869565,63.166667,981.708333,0.0001432027248689686,8.93307300786336e-05,121,4
2009-05-02,33.99958,-117.41601,23.0,59.666666666666664,12.563888999999998,23.305555666666667,7.434783,24.363636,0.033875,0.043353,0.263587,0.5414775000000001,2.0,2.8257575,17.94686,2.498408603768,284.086957,81.291667,984.083333,0.00019614386168660377,5.673296158980801e-05,122,5
2009-05-14,33.99958,-117.41601,62.0,69.0,34.509091000000005,27.25416675,15.666667,11.782609,0.037455,0.056071,0.513889,0.440489,2.3944444999999996,2.0,21.620370555555557,1.81984565,250.458333,73.958333,977.041667,0.00017860559068818194,0.0001336065723017676,134,3
2009-05-15,33.99958,-117.41601,71.0,62.0,31.947222333333333,34.509091000000005,14.055556,15.666667,0.044786,0.037455,0.4622225,0.513889,2.0,2.3944444999999996,21.85990333333333,2.013041493092,272.782609,76.666667,976.333333,0.00048551527339710997,8.415121722470342e-05,135,4
2009-05-16,33.99958,-117.41601,72.0,71.0,32.961110999999995,31.947222333333333,13.521739,14.055556,0.047412,0.044786,0.4725545,0.4622225,2.0,2.0,22.615740555555554,2.079211338148,255.0,75.333333,977.583333,0.00017673431622766537,6.587548438574656e-05,136,5
2009-05-17,33.99958,-117.41601,63.0,72.0,31.219444333333332,32.961110999999995,13.636364,13.521739,0.058529,0.047412,0.5233695,0.4725545,2.309317,2.0,24.583333333333332,2.111364088148,222.375,71.166667,979.458333,0.00040823929359923067,0.00011738542457816607,137,6
2009-05-18,33.99958,-117.41601,53.0,63.0,28.977777666666668,31.219444333333332,14.826087,13.636364,0.047235,0.058529,0.467935,0.5233695,2.3164595,2.309317,24.074073888888886,2.2506925,247.25,69.5,979.833333,0.00041335827688268443,0.00014714165422120522,138,0
2009-05-19,33.99958,-117.41601,54.5,53.0,19.993939333333334,28.977777666666668,22.652174,14.826087,0.032824,0.047235,0.4828805,0.467935,2.5108695,2.3164595,24.28240722222222,2.227113988148,270.458333,59.666667,979.166667,0.00029846547110520745,8.887487579570233e-05,139,1
2009-05-20,33.99958,-117.41601,48.0,54.5,15.02708325,19.993939333333334,19.043478,22.652174,0.031588,0.032824,0.43170299999999995,0.4828805,2.3381985,2.5108695,23.981481666666667,2.15423425,267.416667,56.458333,978.666667,0.0002413188980081182,7.800117794870285e-05,140,2
2009-05-21,33.99958,-117.41601,46.0,48.0,17.127777666666667,15.02708325,11.894737,19.043478,0.033467,0.031588,0.3192645,0.43170299999999995,2.05,2.3381985,21.689815000000003,2.15423425,288.375,62.958333,978.916667,0.00021271372256365887,6.398647946959713e-05,141,3
2009-05-22,33.99958,-117.41601,49.5,46.0,23.224999999999998,17.127777666666667,9.772727,11.894737,0.039294,0.033467,0.32119549999999997,0.3192645,2.0,2.05,20.046296111111108,2.079211338148,277.25,74.583333,979.375,0.000308283263607871,0.00013417790458408865,142,4
2009-05-23,33.99958,-117.41601,44.0,49.5,23.836111,23.224999999999998,7.8125,9.772727,0.048,0.039294,0.32119549999999997,0.32119549999999997,2.0,2.0,19.004629444444443,2.0449149,253.916667,76.5,980.125,0.00023134992942350468,0.00013653026680304807,143,5
2009-05-24,33.99958,-117.41601,39.0,44.0,23.202777666666666,23.836111,4.818182,7.8125,0.050941,0.048,0.29782600000000004,0.32119549999999997,2.0,2.0,18.240740555555554,2.004187911852,275.0,78.166667,980.25,0.00042307140912750533,0.00011605077321287266,144,6
2009-05-25,33.99958,-117.41601,34.666666666666664,39.0,19.57708325,23.202777666666666,4.176471,4.818182,0.052118,0.050941,0.295652,0.29782600000000004,2.0,2.0,18.379629444444443,2.040628038148,285.375,78.375,979.083333,0.0004518614034496268,7.84058790670563e-05,145,0
2009-05-26,33.99958,-117.41601,41.0,34.666666666666664,25.630555666666666,19.57708325,7.55,4.176471,0.046353,0.052118,0.302174,0.295652,2.0,2.0,19.004629444444443,2.03848435,275.708333,79.208333,978.791667,0.0002783408240706245,0.0001435557406154122,146,1
2009-05-27,33.99958,-117.41601,48.0,41.0,35.51666666666667,25.630555666666666,11.772727,7.55,0.052824,0.046353,0.365942,0.302174,2.136646,2.0,20.33816444444444,1.8251577987440002,272.130435,80.208333,978.791667,0.00041585364804685315,0.00014453582145541804,147,2
2009-05-28,33.99958,-117.41601,54.0,48.0,46.888889,35.51666666666667,10.608696,11.772727,0.060765,0.052824,0.3682065,0.365942,2.0863354999999997,2.136646,20.162037222222224,2.2978500381480003,257.166667,82.583333,979.583333,0.00013785762769175704,5.180335453301894e-05,148,3
2009-05-29,33.99958,-117.41601,32.0,54.0,40.08055566666667,46.888889,10.666667,10.608696,0.042765,0.060765,0.380888,0.3682065,2.0,2.0863354999999997,18.541666666666668,2.246405638148,279.25,89.416667,981.833333,0.00013729506312037563,0.00012249506945053243,149,4
2009-05-30,33.99958,-117.41601,30.0,32.0,43.411111000000005,40.08055566666667,8.409091,10.666667,0.054294,0.042765,0.4,0.380888,2.0,2.0,18.454106111111113,2.030935398744,286.478261,87.541667,981.0,0.0004480599906519283,5.7214549106483385e-05,150,5
2009-05-31,33.99958,-117.41601,34.666666666666664,30.0,33.55208325,43.411111000000005,5.722222,8.409091,0.054647,0.054294,0.3913045,0.4,2.0,2.0,18.88888888888889,1.81984565,281.875,86.625,979.916667,0.0002575791102765961,7.46661396498778e-05,151,6
2009-06-01,33.99958,-117.41601,28.0,34.666666666666664,30.611111000000005,33.55208325,8.95,5.722222,0.047,0.054647,0.376721,0.3913045,2.0,2.0,19.259259444444446,1.7426790500000002,265.458333,86.416667,979.166667,0.0003607351961973739,0.0001369528850584209,152,0
2009-06-02,33.99958,-117.41601,32.0,28.0,31.569444333333337,30.611111000000005,9.5,8.95,0.06025,0.047,0.3593295,0.376721,2.0,2.0,22.245370555555557,1.894868561852,234.708333,70.25,979.083333,0.00045013414641448935,6.532385589325437e-05,153,1
2009-06-12,33.99958,-117.41601,23.666666666666668,24.0,13.03333325,12.802777666666666,5.826087,9.0,0.032412,0.028077,0.039683,0.0857145,1.0,0.5894735,18.217592777777778,2.09356329686,283.869565,83.541667,980.083333,0.0002771043955592474,6.198862280268341e-05,163,4
2009-06-13,33.99958,-117.41601,20.0,23.666666666666668,12.077777666666668,13.03333325,5.565217,5.826087,0.032,0.032412,0.0,0.039683,1.0,1.0,18.333333333333332,2.1349426,291.916667,84.041667,980.583333,0.00011811381120313644,5.0994760616026746e-05,164,5
2009-06-14,33.99958,-117.41601,20.0,20.0,11.388889,12.077777666666668,4.391304,5.565217,0.031882,0.032,0.033333,0.0,1.0,1.0,19.467592777777778,2.174085100628,269.478261,76.291667,980.375,0.000168323656863539,0.00013114822810992625,165,6
2009-06-15,33.99958,-117.41601,21.0,20.0,9.377777666666667,11.388889,6.73913,4.391304,0.023235,0.031882,0.0,0.033333,1.0,1.0,18.541666666666668,1.85842895,261.041667,80.458333,980.083333,0.00012535495163137087,0.00010224930610144572,166,0
2009-06-16,33.99958,-117.41601,24.0,21.0,10.6125,9.377777666666667,8.26087,6.73913,0.027294,0.023235,0.0,0.0,1.0,1.0,20.925926111111114,2.004187911852,264.416667,74.75,978.791667,0.0004412688331959185,0.0001031870141062974,167,1
2009-06-17,33.99958,-117.41601,31.0,24.0,11.911111,10.6125,8.608696,8.26087,0.030588,0.027294,0.0374335,0.0,1.0,1.0,21.064815000000003,1.854142088148,266.708333,76.541667,978.291667,0.0003118468330214494,9.45449666572805e-05,168,2
2009-06-18,33.99958,-117.41601,46.666666666666664,31.0,22.242424333333332,11.911111,12.956522,8.608696,0.042176,0.030588,0.08106849999999999,0.0374335,1.0,1.0,22.916666666666668,1.776975488148,285.5,74.75,975.791667,0.00031474969196890336,0.0001266015574716908,169,3
2009-06-19,33.99958,-117.41601,47.0,46.666666666666664,23.6125,22.242424333333332,12.666667,12.956522,0.046059,0.042176,0.117262,0.08106849999999999,1.0,1.0,23.51851833333333,2.375016638148,294.166667,75.5,973.666667,0.0004728284436126182,5.610747353603758e-05,170,4
2009-06-20,33.99958,-117.41601,25.0,47.0,16.441666666666666,23.6125,4.130435,12.666667,0.035235,0.046059,0.005,0.117262,1.0,1.0,19.953703888888892,2.415743111852,270.375,86.333333,975.541667,0.0004664088552929668,0.00012332814752522565,171,5
2009-06-21,33.99958,-117.41601,26.5,25.0,11.397222333333332,16.441666666666666,3.388889,4.130435,0.038471,0.035235,0.0,0.005,1.0,1.0,20.740740555555554,1.570408216608,267.578947,71.541667,976.75,0.0002922491997209725,6.528107255583387e-05,172,6
2009-06-22,33.99958,-117.41601,45.0,26.5,17.497222333333333,11.397222333333332,11.217391,3.388889,0.040529,0.038471,0.070199,0.0,1.021739,1.0,21.087962777777776,1.8777206,258.375,69.583333,974.833333,0.00037239276888819187,0.00012450459500610523,173,0
2009-06-23,33.99958,-117.41601,45.0,45.0,21.3,17.497222333333333,10.217391,11.217391,0.041118,0.040529,0.0424815,0.070199,1.0,1.021739,21.296296111111108,2.139229461852,285.458333,76.0,975.166667,0.0001099380864297495,8.272772564993085e-05,174,1
2009-06-24,33.99958,-117.41601,43.333333333333336,45.0,19.55,21.3,11.0,10.217391,0.038176,0.041118,0.07445650000000001,0.0424815,1.0,1.0,20.671296111111108,2.017049011852,263.25,81.125,978.833333,0.0004404793445500584,0.00014953874464526546,175,2
2009-06-25,33.99958,-117.41601,45.0,43.333333333333336,26.897222333333332,19.55,12.666667,11.0,0.048294,0.038176,0.12619049999999998,0.07445650000000001,1.0,1.0,21.990740555555554,2.0449149,278.0,74.75,979.416667,0.00046965818911037484,9.227957630411348e-05,176,3
2009-06-26,33.99958,-117.41601,47.0,45.0,24.84166666666667,26.897222333333332,15.652174,12.666667,0.042706,0.048294,0.174547,0.12619049999999998,1.0,1.0,23.912037222222224,1.875576911852,269.791667,66.416667,978.583333,0.00041562636444028166,0.00010526002546355714,177,4
2009-06-27,33.99958,-117.41601,50.0,47.0,20.575,24.84166666666667,14.73913,15.652174,0.052588,0.042706,0.1934785,0.174547,1.158385,1.0,26.458333333333332,1.91909990314,249.695652,59.25,979.166667,0.0002899081993374761,0.00010990991839757687,178,5
2009-06-28,33.99958,-117.41601,51.0,50.0,21.708333333333332,20.575,11.956522,14.73913,0.064059,0.052588,0.1763585,0.1934785,1.0,1.158385,28.310184999999997,1.856285261852,209.625,51.625,978.708333,0.00013658555670328294,0.00010316868073920437,179,6
2009-06-29,33.99958,-117.41601,55.0,51.0,20.163889,21.708333333333332,16.130435,11.956522,0.043353,0.064059,0.1490945,0.1763585,1.0,1.0,26.50462944444444,2.133824198744,275.608696,54.541667,977.625,0.00027888086700316833,7.942209701394865e-05,180,0
2009-06-30,33.99958,-117.41601,48.333333333333336,55.0,21.484848333333332,20.163889,16.782609,16.130435,0.043118,0.043353,0.193297,0.1490945,1.021739,1.0,25.717592777777778,2.1349426,273.041667,53.041667,977.25,0.000343586055182105,0.00012037579067206982,181,1
2009-07-01,33.99958,-117.41601,47.0,48.333333333333336,17.941666666666666,21.484848333333332,16.130435,16.782609,0.030118,0.043118,0.131884,0.193297,1.0,1.021739,25.97222222222222,2.066722695604,287.782609,56.041667,977.083333,0.00016206330076272397,0.00011417507478921101,182,2
2009-07-02,33.99958,-117.41601,44.0,47.0,18.383333333333333,17.941666666666666,16.130435,16.130435,0.032471,0.030118,0.117029,0.131884,1.0,1.0,25.671296111111108,2.137086288148,280.166667,63.458333,978.291667,0.0003706489450797,0.00013439259259666564,183,3
2009-07-03,33.99958,-117.41601,47.5,44.0,23.438889,18.383333333333333,12.73913,16.130435,0.039706,0.032471,0.125634,0.117029,1.0,1.0,24.62962944444444,2.057776,256.791667,67.916667,980.75,0.00036862254459248567,0.00014796000085025442,184,4
2009-07-04,33.99958,-117.41601,47.0,47.5,23.047222333333334,23.438889,12.217391,12.73913,0.039294,0.039706,0.1794645,0.125634,1.2447205000000001,1.0,26.412037222222224,1.89701225,285.458333,56.125,981.708333,0.0001664901855955963,0.00012135542910821757,185,5
2009-07-05,33.99958,-117.41601,69.0,47.0,43.58055566666667,23.047222333333334,8.0,12.217391,0.033824,0.039294,0.1103925,0.1794645,1.2015525,1.2447205000000001,25.439815000000003,1.950600338148,275.708333,57.75,981.083333,0.0002868074430954553,0.00014226941446236497,186,6
2009-07-06,33.99958,-117.41601,45.333333333333336,69.0,18.280555666666668,43.58055566666667,13.73913,8.0,0.037412,0.033824,0.1064315,0.1103925,1.0,1.2015525,25.023148333333335,1.9677483000000002,288.791667,61.333333,979.375,0.0002976239380126382,0.00012174160464964071,187,0
2009-07-07,33.99958,-117.41601,45.0,45.333333333333336,19.502777666666667,18.280555666666668,11.956522,13.73913,0.038588,0.037412,0.09072,0.1064315,1.0,1.0,24.02777777777778,1.931308688148,274.5,66.666667,979.208333,0.00013067957422861564,7.343671798144892e-05,188,1
2009-07-08,33.99958,-117.41601,42.0,45.0,16.224999999999998,19.502777666666667,7.956522,11.956522,0.038471,0.038588,0.0475,0.09072,1.0,1.0,23.61111111111111,1.965604611852,255.833333,69.583333,979.416667,0.00022686686946168558,7.173302586769647e-05,189,2
2009-07-09,33.99958,-117.41601,45.5,42.0,14.611111,16.224999999999998,10.782609,7.956522,0.039059,0.038471,0.088988,0.0475,1.0,1.0,24.51388888888889,1.950600338148,243.913043,57.958333,979.875,0.00018176872289048782,6.223980695473551e-05,190,3
2009-07-10,33.99958,-117.41601,51.0,45.5,17.444444333333333,14.611111,27.666667,10.782609,0.033167,0.039059,0.2040865,0.088988,1.1875,1.0,26.712962777777776,1.785549211852,241.25,47.083333,980.416667,0.00027627143875635305,8.371817821962557e-05,191,4
2009-07-11,33.99958,-117.41601,48.0,51.0,16.416666666666668,17.444444333333333,15.75,27.666667,0.054,0.033167,0.2464675,0.2040865,1.19441,1.1875,28.37962944444444,1.856285261852,231.583333,38.791667,981.0,0.00014630686038061738,7.574615990374387e-05,192,5
2009-07-12,33.99958,-117.41601,47.666666666666664,48.0,12.97083325,16.416666666666668,6.333333,15.75,0.039235,0.054,0.17424250000000002,0.2464675,1.0,1.19441,28.726851666666665,1.856285261852,267.25,37.916667,981.791667,0.00014576242200883886,0.00010082590699533552,193,6
2009-07-13,33.99958,-117.41601,52.0,47.666666666666664,15.188889000000001,12.97083325,11.0,6.333333,0.031529,0.039235,0.21306799999999998,0.17424250000000002,1.021739,1.0,28.65740722222222,1.8905817,256.541667,42.666667,980.083333,0.00016728358696925082,0.00011286116095595783,194,0
2009-07-14,33.99958,-117.41601,55.0,52.0,17.519444333333333,15.188889000000001,11.3125,11.0,0.032,0.031529,0.2234845,0.21306799999999998,1.021739,1.021739,27.5,1.894496104396,274.347826,51.916667,979.0,0.0001291122438933209,0.0001296013910162882,195,1
2009-07-15,33.99958,-117.41601,60.0,55.0,23.631818250000002,17.519444333333333,18.086957,11.3125,0.043647,0.032,0.223279,0.2234845,1.0649069999999998,1.021739,27.060184999999997,2.149481301884,282.0,62.625,981.5,0.0004401412917624615,0.00012977961765237787,196,2
2009-07-16,33.99958,-117.41601,50.0,60.0,20.691666666666666,23.631818250000002,16.826087,18.086957,0.034588,0.043647,0.2189315,0.223279,1.0649069999999998,1.0649069999999998,28.009259444444446,1.984896261852,251.875,55.125,982.958333,0.00026887386823596027,0.0001393170276189858,197,3
2009-07-17,33.99958,-117.41601,50.0,50.0,14.919444333333331,20.691666666666666,20.565217,16.826087,0.041765,0.034588,0.22545300000000001,0.2189315,1.2878885,1.0649069999999998,28.75,1.8991559381479999,249.291667,48.875,981.791667,0.00044021559940711486,5.580550271438683e-05,198,4
2009-07-18,33.99958,-117.41601,52.666666666666664,50.0,21.520833500000002,14.919444333333331,16.478261,20.565217,0.060412,0.041765,0.2361415,0.22545300000000001,1.1798134999999998,1.2878885,30.231481666666667,1.965604611852,271.75,52.583333,979.333333,0.0001780194834349627,0.00011879920994044372,199,5
2009-07-19,33.99958,-117.41601,67.0,52.666666666666664,19.763889000000002,21.520833500000002,11.391304,16.478261,0.049353,0.060412,0.219112,0.2361415,1.0,1.1798134999999998,30.092592777777778,2.314998,245.041667,57.958333,979.5,0.0003529981029945458,7.966030939880346e-05,200,6
2009-07-20,33.99958,-117.41601,49.0,67.0,16.333333333333332,19.763889000000002,14.608696,11.391304,0.041824,0.049353,0.203895,0.219112,1.0649069999999998,1.0,30.625,2.197104411852,247.5,48.333333,980.125,0.00018270965933894404,0.00011591660971936018,201,0
2009-07-21,33.99958,-117.41601,51.0,49.0,15.044444333333333,16.333333333333332,16.478261,14.608696,0.042824,0.041824,0.184873,0.203895,1.021739,1.0649069999999998,29.675926111111114,1.965604611852,229.208333,44.916667,979.291667,0.0002674556241297584,5.0018459003760396e-05,202,1
2009-07-22,33.99958,-117.41601,49.0,51.0,18.47291675,15.044444333333333,14.217391,16.478261,0.040059,0.042824,0.1873185,0.184873,1.0,1.021739,28.680555555555554,1.931308688148,269.666667,59.25,978.0,0.00037243349576734957,8.01437044522558e-05,203,2
2009-07-23,33.99958,-117.41601,47.0,49.0,21.430555666666667,18.47291675,10.05,14.217391,0.044375,0.040059,0.14852949999999998,0.1873185,1.025,1.0,27.36111111111111,1.965604611852,290.541667,68.375,978.166667,0.00043143180208704817,0.00013129827584946384,204,3
2009-07-24,33.99958,-117.41601,46.0,47.0,21.24583325,21.430555666666667,9.695652,10.05,0.043824,0.044375,0.131884,0.14852949999999998,1.0,1.025,25.717592777777778,2.023479561852,283.458333,77.291667,979.291667,0.00041882197696339234,0.0001168156646220062,205,4
2009-07-25,33.99958,-117.41601,48.0,46.0,21.7,21.24583325,9.826087,9.695652,0.048,0.043824,0.16612300000000002,0.131884,1.0,1.0,26.64351833333333,2.042771211852,263.708333,73.0,980.375,0.00034042756438026943,0.00010989415191320237,206,5
2009-07-26,33.99958,-117.41601,39.0,48.0,17.333333333333332,21.7,7.695652,9.826087,0.045176,0.048,0.15298899999999999,0.16612300000000002,1.0,1.0,27.800926111111114,2.098502988148,257.958333,66.708333,981.458333,0.00034926562823303214,6.971959374448287e-05,207,6
2009-07-27,33.99958,-117.41601,40.5,39.0,17.413889,17.333333333333332,12.0,7.695652,0.042882,0.045176,0.13840550000000001,0.15298899999999999,1.0,1.0,28.03240722222222,1.931308688148,279.041667,63.583333,979.666667,0.00028547287147929904,8.762912648956647e-05,208,0
2009-07-28,33.99958,-117.41601,40.0,40.5,15.877777666666667,17.413889,13.173913,12.0,0.040882,0.042882,0.1913045,0.13840550000000001,1.021739,1.0,26.319444444444443,1.9698919881480002,285.0,68.0,977.458333,0.00014481919130350035,7.884772878587564e-05,209,1
2009-07-29,33.99958,-117.41601,36.0,40.0,19.047222333333334,15.877777666666667,7.304348,13.173913,0.041588,0.040882,0.0934785,0.1913045,1.0,1.021739,23.796296111111108,1.9698919881480002,269.166667,81.0,977.875,0.000227552970356216,7.690998762900571e-05,210,2
2009-07-30,33.99958,-117.41601,36.0,36.0,18.243181749999998,19.047222333333334,8.238095,7.304348,0.040059,0.041588,0.122024,0.0934785,1.0488095,1.0,24.02777777777778,1.875576911852,260.125,79.541667,979.125,0.00044870223940962205,7.47327718926026e-05,211,3
2009-07-31,33.99958,-117.41601,36.0,36.0,22.224999999999998,18.243181749999998,7.55,8.238095,0.0458,0.040059,0.120441,0.122024,1.0,1.0488095,24.560184999999997,2.0191927,263.166667,80.25,979.958333,0.00027466959368087373,8.74663942948568e-05,212,4
2009-08-01,33.99958,-117.41601,33.0,36.0,24.002777666666663,22.224999999999998,7.304348,7.55,0.046176,0.0458,0.1593295,0.120441,1.0,1.0,24.537037222222224,1.873433738148,265.208333,80.541667,980.75,0.0002109265415526975,9.186777328588595e-05,213,5
2009-08-02,33.99958,-117.41601,30.0,33.0,20.719444333333332,24.002777666666663,7.434783,7.304348,0.046882,0.046176,0.1469205,0.1593295,1.0,1.0,25.023148333333335,1.8519984,261.583333,73.875,980.625,0.0004898752314365849,5.9751056480382035e-05,214,6
2009-08-03,33.99958,-117.41601,41.0,30.0,12.166666666666666,20.719444333333332,20.0,7.434783,0.030588,0.046882,0.251087,0.1469205,1.0,1.0,27.291666666666664,1.579771611852,247.458333,50.041667,980.291667,0.0004221399736257216,9.353088963448502e-05,215,0
2009-08-04,33.99958,-117.41601,44.0,41.0,8.872222333333333,12.166666666666666,21.35,20.0,0.024846,0.030588,0.32882350000000005,0.251087,1.1600000000000001,1.0,29.375,1.798410311852,247.083333,33.166667,980.458333,0.0004135219874852545,0.00011348161639261844,216,1
2009-08-05,33.99958,-117.41601,49.666666666666664,44.0,9.32083325,8.872222333333333,18.130435,21.35,0.030647,0.024846,0.4102355,0.32882350000000005,1.1512419999999999,1.1600000000000001,28.51851833333333,2.0599196881479998,260.291667,33.541667,980.666667,0.00032287369414323014,0.0001361777650398696,217,2
2009-08-06,33.99958,-117.41601,32.0,49.666666666666664,7.7694443333333325,9.32083325,10.826087,18.130435,0.023529,0.030647,0.268116,0.4102355,1.0863355000000001,1.1512419999999999,24.050926111111114,2.111457202512,249.043478,53.791667,980.916667,0.00014299253734317296,0.00013229394828618868,218,3
2009-08-07,33.99958,-117.41601,28.0,32.0,8.819444333333333,7.7694443333333325,9.173913,10.826087,0.030118,0.023529,0.1998185,0.268116,1.0,1.0863355000000001,21.990740555555554,1.796267138148,257.166667,72.375,981.416667,0.0004963119502562325,0.00012796825084269693,219,4
2009-08-08,33.99958,-117.41601,37.5,28.0,13.933333333333332,8.819444333333333,10.782609,9.173913,0.036706,0.030118,0.238315,0.1998185,1.0431675,1.0,23.356481666666667,1.7619707,241.458333,68.0,980.75,0.0004193264621855409,9.988413484362567e-05,220,5
2009-08-09,33.99958,-117.41601,46.0,37.5,23.575,13.933333333333332,11.130435,10.782609,0.050765,0.036706,0.33414849999999996,0.238315,1.0431675,1.0431675,24.050926111111114,1.802697688148,228.208333,69.625,979.75,0.0004396263490465323,6.707483584520826e-05,221,6
